Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
297,motorcycle,940.0,221.8,972.4,315.1,Nord_Out,25.46,2024-10-22_12-45-48
282,car,745.3,201.5,860.3,317.8,Nord_Out,18.36,2024-10-22_12-45-49
289,car,1084.9,195.2,1208.4,313.6,Nord_Out,25.2,2024-10-22_12-45-49
299,motorcycle,877.1,218.8,911.7,316.9,Nord_Out,21.9,2024-10-22_12-45-50
304,motorcycle,935.4,216.7,965.2,316.6,Nord_Out,25.2,2024-10-22_12-45-50
313,motorcycle,1208.9,220.6,1257.5,313.2,Nord_Out,0.0,2024-10-22_12-45-51
301,motorcycle,965.9,215.6,994.7,315.9,Nord_Out,25.46,2024-10-22_12-45-51
310,motorcycle,874.7,213.2,913.9,317.4,Nord_Out,32.6,2024-10-22_12-45-52
284,car,725.4,208.8,841.5,318.3,Nord_Out,18.36,2024-10-22_12-45-52
303,motorcycle,1176.8,221.7,1228.9,313.0,Nord_Out,21.9,2024-10-22_12-45-52
319,motorcycle,959.4,225.1,986.2,317.2,Nord_Out,26.52,2024-10-22_12-45-53
318,motorcycle,907.5,215.4,938.4,317.1,Nord_Out,25.2,2024-10-22_12-45-53
320,motorcycle,976.2,218.9,1006.9,316.4,Nord_Out,50.25,2024-10-22_12-45-53
318,motorcycle,897.0,217.6,926.9,314.1,Nord_In,21.6,2024-10-22_12-45-53
318,motorcycle,890.6,223.9,922.9,322.1,Nord_Out,21.6,2024-10-22_12-45-53
287,car,1082.3,199.0,1211.6,315.8,Nord_Out,21.6,2024-10-22_12-45-54
324,motorcycle,1010.6,218.3,1045.1,316.2,Nord_Out,64.8,2024-10-22_12-45-54
325,motorcycle,913.2,217.3,942.9,317.9,Nord_Out,50.53,2024-10-22_12-45-55
300,car,711.6,197.1,845.2,316.5,Nord_Out,18.36,2024-10-22_12-45-55
300,car,706.3,198.7,842.2,316.4,Nord_In,14.84,2024-10-22_12-45-55
300,car,703.1,201.8,839.6,322.9,Nord_Out,18.36,2024-10-22_12-45-55
340,motorcycle,938.2,226.6,961.3,318.4,Nord_Out,38.57,2024-10-22_12-45-56
337,motorcycle,1180.1,220.8,1233.8,313.1,Nord_Out,25.2,2024-10-22_12-45-57
334,motorcycle,878.6,211.5,914.1,315.9,Nord_Out,46.94,2024-10-22_12-45-57
334,motorcycle,873.8,203.9,913.8,288.6,Nord_In,32.6,2024-10-22_12-45-57
335,motorcycle,979.3,220.0,1009.0,315.7,Nord_Out,25.2,2024-10-22_12-45-57
334,motorcycle,829.3,221.6,874.1,317.3,Nord_Out,21.9,2024-10-22_12-45-58
344,motorcycle,965.4,223.6,988.2,322.1,Nord_Out,0.0,2024-10-22_12-45-58
345,motorcycle,903.3,216.1,934.9,315.3,Nord_Out,32.6,2024-10-22_12-45-59
359,motorcycle,918.5,218.8,949.7,317.6,Nord_Out,33.16,2024-10-22_12-46-00
314,car,790.8,208.7,894.3,316.7,Nord_Out,18.0,2024-10-22_12-46-00
358,motorcycle,960.9,220.4,991.5,315.2,Nord_Out,32.6,2024-10-22_12-46-00
342,motorcycle,1183.7,225.5,1238.8,313.5,Nord_Out,25.46,2024-10-22_12-46-01
349,motorcycle,1118.9,223.8,1167.6,315.7,Nord_Out,25.2,2024-10-22_12-46-01
367,motorcycle,864.2,228.5,908.4,322.8,Nord_Out,18.36,2024-10-22_12-46-02
360,motorcycle,608.2,215.2,659.0,319.5,Nord_Out,46.94,2024-10-22_12-46-02
366,motorcycle,948.0,222.3,976.6,315.6,Nord_Out,32.6,2024-10-22_12-46-03
354,motorcycle,868.9,213.5,902.4,316.8,Nord_Out,21.9,2024-10-22_12-46-03
364,motorcycle,579.5,252.8,621.8,318.8,Nord_Out,26.21,2024-10-22_12-46-03
378,motorcycle,1124.7,232.9,1169.8,315.8,Nord_Out,32.4,2024-10-22_12-46-04
398,motorcycle,884.8,224.0,915.9,317.0,Nord_Out,25.46,2024-10-22_12-46-05
363,motorcycle,1203.3,229.3,1241.3,312.8,Nord_Out,21.9,2024-10-22_12-46-05
357,car,726.6,194.4,852.7,317.5,Nord_Out,21.9,2024-10-22_12-46-05
405,motorcycle,863.4,211.9,897.2,317.0,Nord_Out,28.54,2024-10-22_12-46-05
395,motorcycle,1158.9,222.3,1203.0,313.3,Nord_Out,29.02,2024-10-22_12-46-06
387,motorcycle,1120.3,224.4,1170.9,315.7,Nord_Out,32.4,2024-10-22_12-46-06
388,motorcycle,944.5,211.5,978.5,316.8,Nord_Out,29.02,2024-10-22_12-46-06
406,motorcycle,1160.7,224.4,1210.8,312.7,Nord_Out,25.46,2024-10-22_12-46-07
382,motorcycle,696.0,217.6,749.5,320.6,Nord_Out,25.46,2024-10-22_12-46-07
407,motorcycle,883.3,222.9,914.9,318.9,Nord_Out,54.48,2024-10-22_12-46-07
411,motorcycle,801.7,211.8,844.8,317.2,Nord_Out,29.02,2024-10-22_12-46-08
411,motorcycle,799.1,210.9,840.2,315.8,Nord_In,29.02,2024-10-22_12-46-08
411,motorcycle,792.4,214.4,834.8,317.8,Nord_Out,29.02,2024-10-22_12-46-08
404,motorcycle,945.7,212.9,981.1,315.2,Nord_Out,32.6,2024-10-22_12-46-08
413,motorcycle,815.9,227.8,853.3,319.8,Nord_Out,29.02,2024-10-22_12-46-09
413,motorcycle,810.9,227.5,848.0,310.6,Nord_In,21.9,2024-10-22_12-46-09
413,motorcycle,800.4,231.0,842.3,318.0,Nord_Out,25.46,2024-10-22_12-46-09
369,car,679.5,203.1,802.7,319.3,Nord_Out,21.9,2024-10-22_12-46-09
419,car,915.1,216.3,1048.5,313.4,Nord_In,0.0,2024-10-22_12-46-12
424,motorcycle,902.7,214.4,956.5,313.7,Nord_In,36.71,2024-10-22_12-46-13
423,motorcycle,987.3,219.8,1044.7,312.7,Nord_In,29.69,2024-10-22_12-46-13
425,motorcycle,1008.8,219.1,1062.2,312.3,Nord_In,29.69,2024-10-22_12-46-13
433,motorcycle,1018.3,223.5,1076.4,313.5,Nord_In,34.15,2024-10-22_12-46-18
