Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
94,car,923.3,714.1,1118.0,929.6,South_Out,0.0,2024-10-21_20-12-35
98,motorcycle,1182.9,763.5,1252.3,891.4,South_Out,0.0,2024-10-21_20-12-38
99,car,924.3,694.4,1136.0,927.7,South_Out,0.0,2024-10-21_20-12-39
100,motorcycle,808.5,745.2,900.8,945.1,South_Out,0.0,2024-10-21_20-12-39
101,motorcycle,846.5,748.2,926.2,941.0,South_Out,0.0,2024-10-21_20-12-41
102,truck,1226.9,638.8,1427.9,898.5,South_Out,0.0,2024-10-21_20-12-44
103,car,871.4,695.9,1065.3,930.1,South_Out,0.0,2024-10-21_20-12-46
106,car,1200.5,681.7,1384.5,901.2,South_Out,0.0,2024-10-21_20-12-49
110,motorcycle,1017.1,755.9,1107.3,915.3,South_Out,0.0,2024-10-21_20-12-50
108,motorcycle,137.7,832.8,259.1,1019.3,South_Out,0.0,2024-10-21_20-12-50
108,motorcycle,47.0,808.1,174.4,986.2,West_In,18.18,2024-10-21_20-12-50
112,motorcycle,908.3,739.1,991.0,932.3,South_Out,0.0,2024-10-21_20-12-52
115,motorcycle,1516.6,677.9,1595.5,878.7,South_In,0.0,2024-10-21_20-13-02
117,car,82.7,675.6,359.9,844.0,West_In,12.0,2024-10-22_12-48-36
121,motorcycle,1427.5,714.2,1521.0,888.7,South_In,33.19,2024-10-22_12-48-37
122,truck,1057.7,490.9,1183.6,575.5,Nord_Out,16.1,2024-10-22_12-48-39
123,motorcycle,169.5,845.5,266.7,1015.6,South_Out,0.0,2024-10-22_12-48-39
116,car,61.6,667.8,390.2,838.1,West_In,14.4,2024-10-22_12-48-40
123,motorcycle,82.7,819.0,177.5,973.4,West_In,21.43,2024-10-22_12-48-40
122,car,1490.8,516.9,1665.3,613.8,East_In,20.99,2024-10-22_12-48-41
124,motorcycle,190.8,833.7,285.0,1011.3,South_Out,15.91,2024-10-22_12-48-42
124,motorcycle,88.1,798.7,179.2,959.2,West_In,15.27,2024-10-22_12-48-42
125,motorcycle,1519.4,707.6,1608.3,879.0,South_In,18.0,2024-10-22_12-48-42
126,motorcycle,1326.8,724.0,1395.2,892.0,South_Out,0.0,2024-10-22_12-48-44
127,motorcycle,1106.1,741.9,1176.5,914.2,South_Out,0.0,2024-10-22_12-48-45
129,motorcycle,1324.4,731.2,1404.8,892.1,South_Out,0.0,2024-10-22_12-48-45
128,motorcycle,143.0,841.1,257.7,1014.9,South_Out,12.98,2024-10-22_12-48-46
130,motorcycle,1352.2,735.8,1431.9,892.5,South_Out,0.0,2024-10-22_12-48-46
128,motorcycle,64.6,817.5,171.4,976.2,West_In,15.27,2024-10-22_12-48-46
134,motorcycle,889.2,749.5,964.2,933.6,South_Out,0.0,2024-10-22_12-48-46
132,motorcycle,1037.5,746.5,1123.8,909.9,South_Out,0.0,2024-10-22_12-48-46
136,motorcycle,1246.2,737.6,1318.8,899.2,South_Out,0.0,2024-10-22_12-48-47
126,motorcycle,1640.5,547.9,1698.4,630.0,East_In,27.42,2024-10-22_12-48-47
139,motorcycle,726.7,777.4,792.9,953.4,South_Out,0.0,2024-10-22_12-48-47
138,motorcycle,977.0,753.2,1044.0,932.3,South_Out,0.0,2024-10-22_12-48-47
140,motorcycle,848.1,760.4,912.5,943.7,South_Out,0.0,2024-10-22_12-48-47
142,motorcycle,1150.0,744.0,1227.1,914.0,South_Out,0.0,2024-10-22_12-48-48
143,motorcycle,1410.6,719.6,1487.7,858.1,South_Out,0.0,2024-10-22_12-48-48
144,motorcycle,1351.6,735.2,1425.5,889.4,South_Out,0.0,2024-10-22_12-48-48
129,motorcycle,1589.6,542.4,1658.9,633.6,East_In,24.15,2024-10-22_12-48-49
137,motorcycle,1514.7,697.9,1610.1,876.7,South_In,18.0,2024-10-22_12-48-49
145,motorcycle,991.3,747.3,1068.2,924.6,South_Out,13.85,2024-10-22_12-48-49
148,motorcycle,1134.1,738.4,1214.6,908.2,South_Out,0.0,2024-10-22_12-48-49
147,motorcycle,864.0,760.1,927.6,936.7,South_Out,0.0,2024-10-22_12-48-49
127,motorcycle,1594.8,516.4,1670.0,635.3,East_In,14.84,2024-10-22_12-48-49
139,motorcycle,752.8,517.6,779.4,589.3,Nord_In,32.6,2024-10-22_12-48-49
129,motorcycle,1679.5,538.1,1751.5,666.5,East_Out,16.1,2024-10-22_12-48-49
149,motorcycle,1307.2,750.7,1381.4,889.1,South_Out,0.0,2024-10-22_12-48-50
142,motorcycle,869.3,508.6,900.9,569.9,Nord_In,39.76,2024-10-22_12-48-50
151,motorcycle,1126.0,742.8,1208.2,914.6,South_Out,0.0,2024-10-22_12-48-50
143,motorcycle,1578.2,543.2,1659.2,631.1,East_In,20.99,2024-10-22_12-48-51
152,motorcycle,904.9,754.3,981.8,936.6,South_Out,0.0,2024-10-22_12-48-51
146,car,1013.2,488.7,1125.1,577.4,Nord_Out,10.8,2024-10-22_12-48-51
140,motorcycle,783.9,496.5,822.0,576.6,Nord_In,32.6,2024-10-22_12-48-51
132,motorcycle,837.6,515.9,866.4,583.5,Nord_In,25.2,2024-10-22_12-48-51
156,motorcycle,1333.5,733.4,1417.2,893.5,South_Out,0.0,2024-10-22_12-48-51
157,motorcycle,843.4,771.3,911.3,940.6,South_Out,0.0,2024-10-22_12-48-52
159,motorcycle,727.6,775.2,791.6,948.8,South_Out,0.0,2024-10-22_12-48-52
160,motorcycle,876.6,522.3,906.0,584.0,Nord_In,0.0,2024-10-22_12-48-52
150,motorcycle,1544.9,717.8,1623.2,875.7,South_In,18.0,2024-10-22_12-48-52
144,motorcycle,1595.8,545.5,1662.8,635.1,East_In,19.39,2024-10-22_12-48-52
147,motorcycle,785.3,518.9,811.9,588.7,Nord_In,21.6,2024-10-22_12-48-53
161,car,939.9,709.9,1147.3,921.7,South_Out,0.0,2024-10-22_12-48-53
162,motorcycle,1370.6,742.3,1450.8,888.3,South_Out,0.0,2024-10-22_12-48-53
149,motorcycle,1618.5,547.5,1691.5,644.2,East_In,19.39,2024-10-22_12-48-53
149,car,1648.2,542.2,1756.4,666.5,East_Out,14.84,2024-10-22_12-48-53
145,motorcycle,854.6,521.9,882.7,584.7,Nord_In,18.0,2024-10-22_12-48-53
153,motorcycle,1065.4,509.3,1117.4,577.5,Nord_Out,11.38,2024-10-22_12-48-54
164,motorcycle,1317.0,743.9,1400.2,896.1,South_Out,0.0,2024-10-22_12-48-54
151,motorcycle,873.1,520.5,899.1,586.0,Nord_In,21.6,2024-10-22_12-48-54
166,motorcycle,856.5,771.9,921.0,944.1,South_Out,0.0,2024-10-22_12-48-54
167,motorcycle,1293.6,750.9,1366.9,895.9,South_Out,0.0,2024-10-22_12-48-55
169,motorcycle,857.7,764.8,923.9,945.1,South_Out,0.0,2024-10-22_12-48-55
170,car,950.9,721.6,1145.6,923.2,South_Out,0.0,2024-10-22_12-48-55
159,motorcycle,743.8,521.6,773.9,591.7,Nord_In,21.9,2024-10-22_12-48-55
171,motorcycle,1416.2,725.8,1489.7,883.0,South_Out,0.0,2024-10-22_12-48-55
165,motorcycle,1549.2,725.3,1621.6,876.8,South_In,23.68,2024-10-22_12-48-56
157,motorcycle,792.7,525.8,823.2,588.9,Nord_In,21.6,2024-10-22_12-48-56
172,motorcycle,848.8,748.9,919.8,938.7,South_Out,0.0,2024-10-22_12-48-56
174,motorcycle,1506.3,724.5,1595.3,891.5,South_In,0.0,2024-10-22_12-48-56
175,motorcycle,901.9,749.4,978.7,928.6,South_Out,0.0,2024-10-22_12-48-56
176,motorcycle,829.0,768.0,895.8,944.2,South_Out,0.0,2024-10-22_12-48-57
161,car,814.9,512.1,889.6,585.0,Nord_In,18.0,2024-10-22_12-48-58
177,motorcycle,849.1,765.8,918.7,937.8,South_Out,0.0,2024-10-22_12-48-58
178,car,928.7,715.2,1125.5,926.9,South_Out,0.0,2024-10-22_12-48-58
179,motorcycle,1130.4,746.3,1218.6,916.1,South_Out,0.0,2024-10-22_12-48-59
180,motorcycle,815.0,763.6,888.3,944.7,South_Out,0.0,2024-10-22_12-48-59
169,motorcycle,768.9,510.6,791.4,571.0,Nord_In,28.8,2024-10-22_12-48-59
182,motorcycle,1256.9,745.0,1337.5,897.7,South_Out,0.0,2024-10-22_12-49-00
181,motorcycle,774.1,512.7,802.3,574.6,Nord_In,0.0,2024-10-22_12-49-01
170,car,822.2,514.0,887.3,586.8,Nord_In,18.0,2024-10-22_12-49-01
184,motorcycle,1249.7,738.1,1323.6,900.2,South_Out,0.0,2024-10-22_12-49-01
183,motorcycle,1516.9,710.8,1593.5,882.0,South_In,17.36,2024-10-22_12-49-01
186,car,927.0,728.5,1131.3,930.7,South_Out,0.0,2024-10-22_12-49-01
189,motorcycle,849.4,766.9,936.1,937.4,South_Out,0.0,2024-10-22_12-49-02
188,motorcycle,1513.1,717.4,1598.8,877.6,South_In,19.09,2024-10-22_12-49-02
191,motorcycle,822.3,769.2,892.6,946.4,South_Out,0.0,2024-10-22_12-49-02
187,motorcycle,1536.3,721.6,1611.6,875.4,South_In,20.36,2024-10-22_12-49-03
180,motorcycle,764.1,510.6,795.5,588.9,Nord_In,18.36,2024-10-22_12-49-03
178,car,814.4,515.1,880.7,587.8,Nord_In,18.0,2024-10-22_12-49-03
179,motorcycle,887.2,533.6,914.7,584.7,Nord_In,21.6,2024-10-22_12-49-04
192,motorcycle,1124.8,501.9,1177.8,573.4,Nord_Out,19.39,2024-10-22_12-49-04
196,car,942.8,701.4,1152.1,920.7,South_Out,0.0,2024-10-22_12-49-05
198,motorcycle,824.0,763.4,889.7,939.0,South_Out,0.0,2024-10-22_12-49-05
195,motorcycle,1623.1,533.1,1686.7,611.2,East_In,0.0,2024-10-22_12-49-05
184,motorcycle,1633.8,540.6,1690.6,611.1,East_In,42.14,2024-10-22_12-49-06
200,motorcycle,1143.9,513.1,1193.6,575.0,Nord_Out,16.1,2024-10-22_12-49-06
202,car,1115.8,657.6,1332.6,907.6,South_Out,0.0,2024-10-22_12-49-06
168,car,1331.5,686.6,1513.0,892.0,South_In,7.2,2024-10-22_12-49-06
191,motorcycle,762.6,520.2,790.7,588.9,Nord_In,18.36,2024-10-22_12-49-06
203,motorcycle,860.5,760.2,937.9,930.8,South_Out,0.0,2024-10-22_12-49-06
186,car,815.3,512.6,885.8,586.7,Nord_In,14.4,2024-10-22_12-49-06
192,motorcycle,1503.9,526.2,1573.9,603.2,East_In,18.0,2024-10-22_12-49-07
205,motorcycle,872.4,761.1,946.5,937.0,South_Out,0.0,2024-10-22_12-49-07
200,motorcycle,1494.8,519.6,1552.0,594.6,East_In,19.39,2024-10-22_12-49-08
209,car,1056.6,703.5,1237.7,913.0,South_Out,0.0,2024-10-22_12-49-08
198,motorcycle,760.9,519.5,787.0,590.2,Nord_In,18.0,2024-10-22_12-49-09
208,motorcycle,1522.6,528.6,1589.8,606.2,East_In,35.15,2024-10-22_12-49-09
210,motorcycle,1218.1,746.7,1291.7,904.7,South_Out,0.0,2024-10-22_12-49-09
196,car,823.8,511.0,889.4,587.4,Nord_In,14.4,2024-10-22_12-49-09
204,motorcycle,1404.8,713.1,1485.3,893.3,South_In,20.99,2024-10-22_12-49-10
212,motorcycle,1586.5,761.1,1663.4,871.2,South_In,0.0,2024-10-22_12-49-10
211,motorcycle,165.3,825.7,307.2,1013.9,South_Out,10.61,2024-10-22_12-49-10
214,car,926.6,720.4,1122.1,926.3,South_Out,0.0,2024-10-22_12-49-10
213,motorcycle,1224.7,735.1,1298.3,900.6,South_Out,0.0,2024-10-22_12-49-10
205,motorcycle,764.2,513.6,797.8,589.3,Nord_In,21.9,2024-10-22_12-49-10
211,motorcycle,62.6,795.2,186.7,964.4,West_In,15.27,2024-10-22_12-49-10
202,car,1507.0,507.5,1684.6,622.2,East_In,14.84,2024-10-22_12-49-10
215,motorcycle,1484.2,736.5,1570.7,888.0,South_In,0.0,2024-10-22_12-49-11
207,car,1020.9,496.3,1138.4,577.2,Nord_Out,8.05,2024-10-22_12-49-11
221,truck,1212.7,633.5,1412.2,892.9,South_Out,0.0,2024-10-22_12-49-14
222,motorcycle,1295.6,731.7,1379.1,897.8,South_Out,0.0,2024-10-22_12-49-15
224,motorcycle,166.9,706.1,281.8,858.7,West_Out,13.42,2024-10-22_12-49-17
221,truck,1534.4,491.0,1703.1,631.2,East_In,19.39,2024-10-22_12-49-18
225,motorcycle,236.7,638.9,337.5,763.3,West_Out,0.0,2024-10-22_12-49-18
222,motorcycle,1525.0,534.5,1578.3,606.8,East_In,24.15,2024-10-22_12-49-18
227,motorcycle,244.9,630.9,363.7,781.3,West_Out,0.0,2024-10-22_12-49-18
223,motorcycle,1534.8,715.3,1607.8,880.7,South_In,18.0,2024-10-22_12-49-19
224,motorcycle,581.4,789.4,710.6,974.1,South_In,15.27,2024-10-22_12-49-19
226,motorcycle,354.3,622.4,410.2,730.7,West_Out,21.89,2024-10-22_12-49-19
229,motorcycle,224.1,646.5,330.2,775.3,West_Out,0.0,2024-10-22_12-49-19
230,motorcycle,252.1,640.9,343.2,750.1,West_Out,0.0,2024-10-22_12-49-20
232,motorcycle,229.3,634.2,334.6,770.3,West_Out,6.92,2024-10-22_12-49-20
234,motorcycle,184.5,704.5,291.5,834.0,West_Out,0.0,2024-10-22_12-49-21
235,motorcycle,250.3,636.4,359.5,755.3,West_Out,15.48,2024-10-22_12-49-21
233,motorcycle,1531.3,724.7,1610.5,877.8,South_In,18.0,2024-10-22_12-49-21
225,motorcycle,1598.3,536.4,1660.4,630.5,East_In,32.6,2024-10-22_12-49-22
237,motorcycle,1569.3,534.0,1632.2,622.0,East_In,28.42,2024-10-22_12-49-22
