Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
152,motorcycle,1222.8,510.3,1250.3,571.5,Nord_Out,0.0,2024-10-11_13-23-38
151,motorcycle,732.2,783.0,792.2,958.9,South_Out,0.0,2024-10-11_13-23-38
148,motorcycle,858.8,771.9,915.9,940.2,South_Out,0.0,2024-10-11_13-23-39
144,motorcycle,1218.3,510.4,1254.0,571.6,Nord_Out,0.0,2024-10-11_13-23-41
138,motorcycle,832.3,516.9,857.6,586.7,Nord_In,25.46,2024-10-11_13-23-41
135,motorcycle,774.5,521.5,800.6,589.6,Nord_In,18.36,2024-10-11_13-23-41
153,motorcycle,947.6,748.6,1007.5,924.2,South_Out,0.0,2024-10-11_13-23-42
155,car,939.5,729.0,1132.1,925.9,South_Out,0.0,2024-10-11_13-23-42
159,motorcycle,1581.1,553.5,1628.2,627.1,East_In,0.0,2024-10-11_13-23-42
156,motorcycle,1369.7,727.5,1436.3,887.7,South_Out,0.0,2024-10-11_13-23-42
167,car,802.9,513.4,876.5,586.2,Nord_In,0.0,2024-10-11_13-23-43
168,motorcycle,825.9,764.3,898.6,948.1,South_Out,0.0,2024-10-11_13-23-44
147,motorcycle,1513.2,732.8,1579.2,882.8,South_In,25.46,2024-10-11_13-23-44
158,car,1583.5,551.0,1628.0,625.0,East_In,19.39,2024-10-11_13-23-45
169,motorcycle,1335.2,735.0,1404.9,888.9,South_Out,0.0,2024-10-11_13-23-45
160,motorcycle,753.8,513.2,777.2,575.8,Nord_In,28.64,2024-10-11_13-23-45
170,car,939.6,705.0,1138.0,923.5,South_Out,0.0,2024-10-11_13-23-46
141,car,797.0,508.0,858.3,588.6,Nord_In,11.38,2024-10-11_13-23-46
171,motorcycle,1305.4,729.8,1366.7,892.1,South_Out,0.0,2024-10-11_13-23-48
156,motorcycle,1612.2,557.8,1656.0,636.3,East_In,24.15,2024-10-11_13-23-49
157,motorcycle,1545.4,544.6,1593.5,614.6,East_In,14.84,2024-10-11_13-23-49
173,car,873.0,716.3,1076.8,935.2,South_Out,0.0,2024-10-11_13-23-51
168,motorcycle,772.1,522.1,795.3,589.5,Nord_In,14.84,2024-10-11_13-23-51
155,car,817.0,523.1,885.2,587.3,Nord_In,14.4,2024-10-11_13-23-51
169,motorcycle,1559.2,541.9,1604.8,618.3,East_In,16.1,2024-10-11_13-23-53
174,motorcycle,767.5,776.7,825.4,951.3,South_Out,0.0,2024-10-11_13-23-55
171,motorcycle,1537.8,540.6,1585.4,607.9,East_In,22.77,2024-10-11_13-23-55
175,car,899.8,710.8,1113.9,927.4,South_Out,0.0,2024-10-11_13-23-55
170,car,816.9,510.3,882.9,579.5,Nord_In,18.0,2024-10-11_13-23-55
